35,160,0,3.25,1.31,622.36,17.83,1724.78,1023.24,1136.90,20,26%,38%,19%,7%,95%,ProfiPlus,3400%,1,10,0
35,160,10,3.25,1.31,663.49,17.83,1724.78,1048.49,1136.90,20,26%,38%,18%,7%,95%,ProfiPlus,3400%,1,10,4.810909091
35,160,20,3.25,1.31,704.62,17.83,1724.78,1073.75,1136.90,20,26%,38%,18%,7%,95%,ProfiPlus,3400%,1,10,9.621818182
35,160,30,3.25,1.31,745.85,17.83,1724.78,1099.01,1136.90,20,26%,39%,18%,7%,95%,ProfiPlus,3400%,1,10,14.43272727
35,160,40,3.25,29.24,877.55,43.79,1724.78,1124.27,1136.90,20,26%,39%,18%,17%,95%,ProfiPlus,2500%,1,10,19.24363636
35,160,50,3.25,36.22,1009.21,50.29,1724.78,1149.53,1136.90,22,27%,40%,18%,19%,95%,ProfiPlus,2300%,1,10,24.05454545
35,160,60,3.25,43.21,1140.83,56.79,1724.78,1174.80,1136.90,23,30%,40%,18%,22%,95%,ProfiPlus,2200%,1,10,28.86545455
35,85,0,7.75,35.97,734.63,1.58,1903.94,1223.40,1298.80,22,74%,43%,21%,8%,99%,ProfiPlus,1400%,0,5,0
35,85,10,7.75,35.97,829.62,2.42,1903.94,1287.56,1298.80,22,78%,44%,21%,10%,99%,ProfiPlus,1400%,0,5,4.810909091
35,85,20,7.75,35.97,1061.03,4.02,1903.94,1351.75,1298.80,22,84%,46%,21%,11%,99%,ProfiPlus,1400%,0,5,9.621818182
35,85,30,7.75,35.97,1364.88,5.58,1903.94,1415.96,1298.80,22,97%,47%,21%,13%,99%,ProfiPlus,1400%,0,5,14.43272727
35,85,40,7.75,36.03,1675.72,6.98,1897.66,1487.47,1295.43,22,90%,47%,24%,12%,99%,ProfiPlusXT,1400%,0,5,19.24363636
35,85,50,7.5,34.96,1919.03,7.86,1835.22,1635.80,1252.63,21,99%,53%,28%,11%,96%,ProfiPlusXT,1700%,0,5,24.05454545
35,85,60,7,32.80,2071.77,7.96,1710.13,1707.02,1166.82,22,98%,54%,29%,10%,90%,ProfiPlusXT,1700%,0,5,28.86545455
35,90,0,6.75,31.68,702.27,1.46,1861.01,1179.89,1265.64,22,62%,42%,21%,5%,98%,ProfiPlus,1700%,0,5,0
35,90,10,6.75,31.68,785.33,1.78,1861.01,1235.54,1265.64,22,64%,43%,21%,6%,98%,ProfiPlus,1700%,0,5,4.810909091
35,90,20,6.75,31.68,958.43,2.99,1861.01,1291.19,1265.64,22,68%,44%,20%,6%,98%,ProfiPlus,1700%,0,5,9.621818182
35,90,30,6.75,31.68,1224.22,4.17,1861.01,1346.85,1265.64,22,75%,46%,20%,7%,98%,ProfiPlus,1700%,0,5,14.43272727
35,90,40,6.75,31.68,1489.83,5.31,1861.01,1402.54,1265.64,22,89%,47%,22%,8%,98%,ProfiPlus,1700%,0,5,19.24363636
35,90,50,6.75,31.73,1762.95,6.30,1852.86,1524.49,1260.84,22,81%,46%,25%,8%,98%,ProfiPlusXT,1700%,0,5,24.05454545
35,90,60,6.75,31.73,2029.81,7.36,1852.86,1701.69,1260.84,22,93%,51%,29%,8%,98%,ProfiPlusXT,1700%,0,5,28.86545455
35,100,0,5.5,26.33,682.90,1.41,1872.26,1161.07,1265.77,22,49%,41%,21%,2%,99%,ProfiPlus,2700%,0,5,0
35,100,10,5.5,26.33,751.04,1.58,1872.26,1206.14,1265.77,22,49%,43%,21%,3%,99%,ProfiPlus,2700%,0,5,4.810909091
35,100,20,5.5,26.36,841.84,1.76,1859.55,1245.45,1257.60,22,36%,41%,20%,2%,99%,ProfiPlusXT,2700%,0,5,9.621818182
35,100,30,5.5,26.36,1061.28,2.52,1859.55,1289.94,1257.60,22,41%,42%,20%,3%,99%,ProfiPlusXT,2700%,0,5,14.43272727
35,100,40,5.5,26.36,1280.62,3.26,1859.55,1334.37,1257.60,22,48%,43%,20%,3%,99%,ProfiPlusXT,2700%,0,5,19.24363636
35,100,50,5.5,26.36,1499.86,3.99,1859.55,1378.81,1257.60,22,56%,44%,21%,3%,99%,ProfiPlusXT,2700%,0,5,24.05454545
35,100,60,5.5,26.36,1719.01,4.70,1859.55,1473.58,1257.60,22,63%,45%,24%,4%,99%,ProfiPlusXT,2700%,0,5,28.86545455
35,110,0,4.5,22.05,661.29,1.33,1845.55,1124.20,1238.88,22,39%,40%,20%,1%,99%,ProfiPlus,3700%,0,5,0
35,110,10,4.5,22.05,717.47,1.46,1845.55,1160.58,1238.88,22,39%,41%,20%,1%,99%,ProfiPlus,3700%,0,5,4.810909091
35,110,20,4.5,22.05,773.64,1.60,1845.55,1196.97,1238.88,22,40%,42%,20%,1%,99%,ProfiPlus,3700%,0,5,9.621818182
35,110,30,4.5,22.05,922.68,1.74,1845.55,1233.36,1238.88,22,42%,43%,20%,2%,99%,ProfiPlus,3700%,0,5,14.43272727
35,110,40,4.5,22.05,1102.47,1.97,1845.55,1269.76,1238.88,22,44%,44%,20%,2%,99%,ProfiPlus,3700%,0,5,19.24363636
35,110,50,4.5,22.05,1282.19,2.44,1845.55,1306.16,1238.88,22,50%,44%,20%,2%,99%,ProfiPlus,3700%,0,5,24.05454545
35,110,60,4.5,22.05,1461.85,2.91,1845.55,1342.57,1238.88,22,56%,45%,21%,2%,99%,ProfiPlus,3700%,0,5,28.86545455
35,120,0,3.75,18.86,647.28,1.26,1813.74,1087.60,1206.62,21,32%,40%,20%,0%,99%,ProfiPlus,3500%,0,5,0
35,120,10,3.75,18.86,694.45,1.37,1813.74,1117.36,1206.62,21,32%,40%,20%,1%,99%,ProfiPlus,3500%,0,5,4.810909091
35,120,20,3.75,18.86,741.62,1.48,1813.74,1147.12,1206.62,21,32%,40%,19%,1%,99%,ProfiPlus,3500%,0,5,9.621818182
35,120,30,3.75,18.86,821.48,1.60,1813.74,1176.88,1206.62,21,32%,41%,19%,1%,99%,ProfiPlus,3500%,0,5,14.43272727
35,120,40,3.75,18.86,972.47,1.71,1813.74,1206.65,1206.62,21,33%,42%,19%,1%,99%,ProfiPlus,3500%,0,5,19.24363636
35,120,50,3.75,18.86,1123.41,1.83,1813.74,1236.42,1206.62,21,36%,42%,19%,1%,99%,ProfiPlus,3500%,0,5,24.05454545
35,120,60,3.75,18.86,1274.31,1.95,1813.74,1266.20,1206.62,21,40%,43%,19%,1%,99%,ProfiPlus,3500%,0,5,28.86545455
35,130,0,3,15.68,607.43,1.13,1665.73,982.02,1090.99,20,23%,37%,18%,0%,93%,ProfiPlus,9300%,0,5,0
35,130,10,3,15.77,627.47,1.06,1626.78,984.21,1066.83,19,15%,33%,17%,0%,93%,ProfiPlusXT,9100%,0,5,4.810909091
35,130,20,3,15.68,683.63,1.23,1665.73,1027.95,1090.99,20,23%,37%,17%,0%,93%,ProfiPlus,5500%,0,5,9.621818182
35,130,30,3,15.68,721.74,1.31,1665.73,1050.92,1090.99,20,23%,37%,17%,0%,93%,ProfiPlus,5500%,0,5,14.43272727
35,130,40,3,15.68,828.60,1.40,1665.73,1073.89,1090.99,20,23%,38%,17%,0%,93%,ProfiPlus,5500%,0,5,19.24363636
35,130,50,3,15.68,950.55,1.48,1665.73,1096.86,1090.99,20,23%,38%,17%,0%,93%,ProfiPlus,5500%,0,5,24.05454545
35,130,60,3,15.68,1072.48,1.57,1665.73,1119.84,1090.99,20,25%,39%,17%,0%,93%,ProfiPlus,5500%,0,5,28.86545455
35,110,0,7.25,33.82,713.28,1.49,1864.99,1191.85,1270.64,21,67%,42%,21%,6%,97%,ProfiPlus,1700%,0,10,0
35,110,10,7.25,33.82,802.31,2.09,1864.99,1251.74,1270.64,21,70%,43%,21%,7%,97%,ProfiPlus,1700%,0,10,4.810909091
35,110,20,7.25,33.82,1007.16,3.49,1864.99,1311.66,1270.64,21,76%,45%,20%,9%,97%,ProfiPlus,1700%,0,10,9.621818182
35,110,30,7.25,33.82,1291.98,4.85,1864.99,1371.60,1270.64,21,85%,46%,20%,10%,97%,ProfiPlus,1700%,0,10,14.43272727
35,110,40,7.25,33.88,1583.33,6.07,1857.95,1428.59,1266.68,21,80%,45%,23%,9%,97%,ProfiPlusXT,1700%,0,10,19.24363636
35,110,50,7.25,33.88,1869.40,7.33,1857.95,1603.53,1266.68,21,93%,50%,27%,10%,97%,ProfiPlusXT,1700%,0,10,24.05454545
35,110,60,7,32.80,2083.54,7.95,1792.36,1730.31,1221.71,22,99%,54%,30%,10%,94%,ProfiPlusXT,1700%,0,10,28.86545455
35,115,0,6.75,31.68,713.54,1.51,1900.04,1201.90,1291.70,21,63%,43%,21%,5%,100%,ProfiPlus,1700%,0,10,0
35,115,10,6.75,31.68,796.60,1.78,1900.04,1257.57,1291.70,21,65%,44%,21%,6%,100%,ProfiPlus,1700%,0,10,4.810909091
35,115,20,6.75,31.68,964.07,2.98,1900.04,1313.22,1291.70,21,69%,45%,21%,6%,100%,ProfiPlus,1700%,0,10,9.621818182
35,115,30,6.75,31.68,1229.85,4.16,1900.04,1368.90,1291.70,21,76%,47%,21%,7%,100%,ProfiPlus,1700%,0,10,14.43272727
35,115,40,6.75,31.68,1495.45,5.31,1900.04,1424.59,1291.70,21,90%,48%,22%,8%,100%,ProfiPlus,1700%,0,10,19.24363636
35,115,50,6.75,31.73,1768.53,6.30,1891.74,1535.50,1286.79,21,82%,47%,25%,8%,100%,ProfiPlusXT,1700%,0,10,24.05454545
