25,85,0,8.5,144.89,999.03,49.74,1730.82,1096.25,932.04,22,82%,37%,16%,21%,98%,ProfiPlus,1000%,1,5,0
25,85,10,8.5,144.89,1132.58,49.74,1730.82,1193.16,932.04,22,85%,39%,16%,21%,98%,ProfiPlus,1000%,1,5,6.185454545
25,85,20,8.5,144.89,1446.93,49.74,1730.82,1290.04,932.04,22,99%,42%,17%,21%,98%,ProfiPlus,1000%,1,5,12.37090909
25,85,30,8.5,144.91,1878.19,47.76,1725.77,1544.65,930.46,22,96%,43%,21%,20%,98%,ProfiPlusXT,1000%,1,5,18.55636364
25,85,40,7.75,131.77,2106.11,112.70,1571.13,1686.89,846.88,27,97%,46%,36%,48%,90%,ProfiPlusXT,900%,1,5,24.74181818
25,85,50,7.25,123.03,2338.48,120.07,1467.82,1837.89,898.26,29,100%,49%,38%,51%,84%,ProfiPlusXT,1000%,1,5,30.92727273
25,85,60,6.75,114.32,2521.04,124.87,1364.30,1951.06,955.80,30,100%,52%,40%,53%,78%,ProfiPlusXT,1000%,1,5,37.11272727
25,90,0,7.5,151.95,970.03,43.04,1716.66,1068.71,921.21,22,70%,37%,14%,18%,98%,ProfiPlus,1100%,1,5,0
25,90,10,7.5,151.95,1088.11,43.04,1716.66,1153.98,921.21,22,71%,38%,14%,18%,98%,ProfiPlus,1100%,1,5,6.185454545
25,90,20,7.5,151.95,1323.24,43.04,1716.66,1239.28,921.21,22,79%,41%,15%,18%,98%,ProfiPlus,1100%,1,5,12.37090909
25,90,30,7.5,151.95,1700.79,43.04,1716.66,1414.78,921.21,22,100%,43%,19%,18%,98%,ProfiPlus,1100%,1,5,18.55636364
25,90,40,7.5,152.10,2082.60,108.33,1710.48,1682.15,918.98,27,93%,44%,35%,46%,98%,ProfiPlusXT,900%,1,5,24.74181818
25,90,50,7,141.75,2299.62,115.09,1594.12,1820.13,870.73,28,95%,47%,37%,49%,92%,ProfiPlusXT,1000%,1,5,30.92727273
