30,85,0,7.75,7.81,862.81,46.99,1745.56,1132.45,1068.09,27,0.71,0.38,0.17,0.24,0.94,ProfiPlus,11,1,5
30,85,20,7.75,7.81,1236.98,46.99,1745.56,1281.31,1068.09,27,0.82,0.42,0.17,0.24,0.94,ProfiPlus,11,1,5
30,85,40,7.75,8.36,1947.4,107.22,1739.69,1583.45,1065.5,30,0.96,0.51,0.37,0.56,0.94,ProfiPlusXT,9,1,5
30,85,60,6.75,29.79,2319.73,116.75,1510.4,1783.55,1044.05,33,0.97,0.58,0.4,0.61,0.82,ProfiPlusXT,9,1,5
30,90,0,7,0.91,853.53,41.66,1771.1,1130.05,1080.12,27,0.64,0.39,0.17,0.21,0.96,ProfiPlus,12,1,5
30,90,20,7,0.91,1156.63,41.66,1771.1,1264.1,1080.12,27,0.72,0.42,0.16,0.21,0.96,ProfiPlus,12,1,5
30,90,40,7,13.28,1799.66,94.6,1763.87,1479.51,1076.63,29,0.79,0.46,0.33,0.49,0.96,ProfiPlusXT,10,1,5
30,90,60,6.75,29.79,2354.28,116.75,1699.29,1835.83,1044.05,33,0.99,0.58,0.4,0.61,0.93,ProfiPlusXT,9,1,5
30,110,0,4.5,29.45,771.12,25.21,1694.62,1029.54,1017.61,26,0.37,0.37,0.16,0.13,0.94,ProfiPlus,23,1,5
30,110,20,4.5,29.45,900.82,25.21,1694.62,1113.9,1017.61,26,0.38,0.38,0.15,0.13,0.94,ProfiPlus,23,1,5
30,110,40,4.5,29.45,1277.19,58.65,1694.62,1198.3,1017.61,26,0.46,0.4,0.2,0.3,0.94,ProfiPlus,18,1,5
30,110,60,4.5,43.55,1691.93,75.39,1694.62,1364.66,1017.61,28,0.59,0.42,0.26,0.39,0.94,ProfiPlus,16,1,5
30,130,0,3.25,56.68,753.89,18.03,1676.07,982.94,984.79,27,0.26,0.38,0.15,0.09,0.96,ProfiPlus,33,1,5
30,130,20,3.25,56.68,848.48,19.89,1676.07,1041.54,984.79,27,0.26,0.38,0.15,0.09,0.96,ProfiPlus,33,1,5
30,130,40,3.25,56.68,1028.53,40.74,1676.07,1100.16,984.79,27,0.26,0.38,0.14,0.2,0.96,ProfiPlus,24,1,5
30,130,60,3.25,56.68,1331.2,52.12,1676.07,1158.8,984.79,27,0.32,0.39,0.18,0.26,0.96,ProfiPlus,19,1,5
30,110,0,7.5,4.32,865.47,45.2,1769.91,1140.41,1081.59,26,0.69,0.39,0.17,0.23,0.96,ProfiPlus,11,1,10
30,110,20,7.5,4.32,1213.08,45.2,1769.91,1284.34,1081.59,26,0.79,0.42,0.17,0.23,0.96,ProfiPlus,11,1,10
30,110,40,7.5,10,1901.04,102.97,1763.59,1553.24,1078.7,29,0.9,0.49,0.36,0.54,0.96,ProfiPlusXT,9,1,10
30,110,60,6.75,29.79,2333.06,116.75,1583.26,1803.72,1044.05,33,0.98,0.58,0.4,0.61,0.86,ProfiPlusXT,9,1,10
30,115,0,6.75,2.42,837,39.92,1742.7,1108.87,1062.02,26,0.6,0.38,0.16,0.2,0.95,ProfiPlus,12,1,10
30,115,20,6.75,2.42,1123.12,39.92,1742.7,1237.96,1062.02,26,0.68,0.41,0.16,0.2,0.95,ProfiPlus,12,1,10
30,115,40,6.75,12.61,1738.19,95.36,1742.7,1442.12,1062.02,28,0.96,0.45,0.33,0.5,0.95,ProfiPlus,10,1,10
30,115,60,6.75,29.79,2360.82,116.75,1735.06,1845.72,1058.25,33,0.99,0.58,0.4,0.61,0.95,ProfiPlusXT,9,1,10
30,140,0,4.5,30.44,779.16,25.21,1716.04,1041.27,1030.26,26,0.38,0.37,0.16,0.13,0.96,ProfiPlus,23,1,10
30,140,20,4.5,30.44,908.85,25.21,1716.04,1125.64,1030.26,26,0.39,0.38,0.15,0.13,0.96,ProfiPlus,23,1,10
30,140,40,4.5,30.44,1281.2,58.65,1716.04,1210.03,1030.26,26,0.46,0.4,0.2,0.3,0.96,ProfiPlus,18,1,10
30,140,60,4.5,43.55,1695.94,75.39,1716.04,1370.54,1030.26,28,0.6,0.42,0.26,0.39,0.96,ProfiPlus,16,1,10
