35,85,0,7.5,20.93,696.41,44.95,1888.36,1245.27,1255.95,29,0.69,0.42,0.21,0.23,0.96,ProfiPlus,11,1,5
35,85,20,7.5,20.93,1030.76,44.95,1888.36,1370.34,1255.95,29,0.8,0.45,0.21,0.23,0.96,ProfiPlus,11,1,5
35,85,40,7.5,10.53,1623.77,102.45,1881.63,1492.4,1252.28,30,0.86,0.49,0.36,0.52,0.96,ProfiPlusXT,9,1,5
35,85,60,7,29.34,2069.78,121.52,1753.29,1752.69,1166.41,33,0.99,0.6,0.42,0.62,0.9,ProfiPlusXT,9,1,5
35,90,0,6.75,16.39,684.27,39.73,1907.92,1239.84,1265.29,30,0.62,0.42,0.21,0.2,0.98,ProfiPlus,12,1,5
35,90,20,6.75,16.39,958.99,39.73,1907.92,1351.98,1265.29,30,0.7,0.45,0.21,0.2,0.98,ProfiPlus,12,1,5
35,90,40,6.75,13.2,1487.74,94.88,1907.92,1464.21,1265.29,30,0.91,0.48,0.33,0.48,0.98,ProfiPlus,10,1,5
35,90,60,6.75,31.17,2025.81,116.23,1899.47,1747.81,1260.36,33,0.94,0.58,0.4,0.59,0.98,ProfiPlusXT,9,1,5
35,110,0,4.25,0.92,604.42,23.7,1779.91,1106.7,1163.01,28,0.35,0.38,0.19,0.11,0.93,ProfiPlus,23,1,5
35,110,20,4.25,0.92,710.38,23.7,1779.91,1175.46,1163.01,28,0.35,0.4,0.19,0.11,0.93,ProfiPlus,23,1,5
35,110,40,4.25,31.25,1038.37,54.85,1779.91,1244.24,1163.01,28,0.39,0.41,0.19,0.27,0.93,ProfiPlus,18,1,5
35,110,60,4.25,47.34,1377.31,70.46,1779.91,1313.05,1163.01,28,0.5,0.43,0.24,0.35,0.93,ProfiPlus,16,1,5
35,130,0,3,6.92,584.23,16.81,1704.24,1023.91,1088.15,28,0.23,0.37,0.18,0.08,0.93,ProfiPlus,32,1,5
35,130,20,3,6.92,660.23,16.81,1704.24,1070.01,1088.15,28,0.23,0.37,0.18,0.08,0.93,ProfiPlus,32,1,5
35,130,40,3,9.33,821.5,4.28,1704.24,1116.11,1088.15,28,0.23,0.38,0.18,0.03,0.93,ProfiPlus,63,1,5
35,130,60,3,56.19,1064.77,48.1,1704.24,1162.23,1088.15,28,0.26,0.39,0.17,0.23,0.93,ProfiPlus,19,1,5
35,110,0,7.25,19.42,696.76,43.19,1912.14,1253.37,1270.37,28,0.67,0.43,0.21,0.22,0.97,ProfiPlus,11,1,10
35,110,20,7.25,19.42,1009.04,43.19,1912.14,1374.14,1270.37,28,0.77,0.45,0.21,0.22,0.97,ProfiPlus,11,1,10
35,110,40,7.25,12.25,1582.86,98.28,1904.85,1491.53,1266.29,29,0.81,0.47,0.34,0.5,0.97,ProfiPlusXT,9,1,10
35,110,60,7,29.34,2080.63,121.52,1837.56,1776.9,1221.29,33,1,0.6,0.42,0.62,0.94,ProfiPlusXT,9,1,10
35,115,0,6.5,14.86,670,38.02,1874.39,1215.05,1242.22,28,0.58,0.42,0.21,0.19,0.96,ProfiPlus,12,1,10
35,115,20,6.5,14.86,929.95,38.02,1874.39,1322.91,1242.22,28,0.65,0.44,0.21,0.19,0.96,ProfiPlus,12,1,10
35,115,40,6.5,15,1439.8,90.62,1874.39,1430.81,1242.22,28,0.84,0.47,0.31,0.46,0.96,ProfiPlus,10,1,10
35,115,60,6.5,33.01,1958.64,111,1865.39,1691.09,1236.87,32,0.87,0.56,0.38,0.56,0.96,ProfiPlusXT,9,1,10
35,140,0,4.25,0.92,610.48,23.7,1802.37,1119.45,1177.48,27,0.35,0.39,0.2,0.11,0.95,ProfiPlus,23,1,10
35,140,20,4.25,0.92,716.44,23.7,1802.37,1188.21,1177.48,27,0.36,0.4,0.19,0.11,0.95,ProfiPlus,23,1,10
35,140,40,4.25,31.25,1041.4,54.85,1802.37,1257,1177.48,27,0.39,0.42,0.19,0.27,0.95,ProfiPlus,18,1,10
35,140,60,4.25,47.34,1380.33,70.46,1802.37,1325.81,1177.48,28,0.5,0.44,0.24,0.35,0.95,ProfiPlus,16,1,10
35,160,0,3.25,5.36,598.23,18.11,1765.29,1067.65,1134.42,27,0.26,0.38,0.19,0.08,0.95,ProfiPlus,32,1,10
35,160,20,3.25,5.36,680.26,18.11,1765.29,1118.37,1134.42,27,0.26,0.38,0.19,0.08,0.95,ProfiPlus,32,1,10
35,160,40,3.25,38.16,870.14,40.89,1765.29,1169.11,1134.42,27,0.26,0.39,0.18,0.2,0.95,ProfiPlus,23,1,10
35,160,60,3.25,54.57,1132.68,52.31,1765.29,1219.86,1134.42,27,0.3,0.41,0.18,0.26,0.95,ProfiPlus,18,1,10
35,85,0,7.5,40.71,696.41,1.4,1888.36,1245.27,1255.95,29,0.69,0.42,0.21,0.08,0.96,ProfiPlus,17,0,5
35,85,20,7.5,40.71,1030.76,3.13,1888.36,1370.34,1255.95,29,0.8,0.45,0.21,0.11,0.96,ProfiPlus,17,0,5
35,85,40,7.5,40.73,1623.77,5.31,1881.63,1492.4,1252.28,29,0.86,0.46,0.24,0.11,0.96,ProfiPlusXT,17,0,5
35,85,60,7,38.18,2069.78,6.41,1753.29,1752.69,1166.41,27,0.99,0.55,0.3,0.1,0.9,ProfiPlusXT,17,0,5
35,90,0,6.75,36.9,684.27,1.38,1907.92,1239.84,1265.29,30,0.62,0.42,0.21,0.06,0.98,ProfiPlus,17,0,5
35,90,20,6.75,36.9,958.99,2.49,1907.92,1351.98,1265.29,30,0.7,0.45,0.21,0.07,0.98,ProfiPlus,17,0,5
35,90,40,6.75,36.9,1487.74,4.33,1907.92,1464.21,1265.29,30,0.91,0.48,0.22,0.09,0.98,ProfiPlus,17,0,5
35,90,60,6.75,36.9,2025.81,5.93,1899.47,1747.81,1260.36,30,0.94,0.52,0.29,0.09,0.98,ProfiPlusXT,17,0,5
35,110,0,4.25,24.21,604.42,1.1,1779.91,1106.7,1163.01,28,0.35,0.38,0.19,0.01,0.93,ProfiPlus,36,0,5
35,110,20,4.25,24.21,710.38,1.34,1779.91,1175.46,1163.01,28,0.35,0.4,0.19,0.01,0.93,ProfiPlus,36,0,5
35,110,40,4.25,24.21,1038.37,1.58,1779.91,1244.24,1163.01,28,0.39,0.41,0.19,0.02,0.93,ProfiPlus,36,0,5
35,110,60,4.25,24.21,1377.31,2,1779.91,1313.05,1163.01,28,0.5,0.43,0.2,0.02,0.93,ProfiPlus,36,0,5
35,130,0,3,17.92,584.23,0.99,1704.24,1023.91,1088.15,28,0.23,0.37,0.18,0,0.93,ProfiPlus,63,0,5
35,130,20,3,17.92,660.23,1.15,1704.24,1070.01,1088.15,28,0.23,0.37,0.18,0,0.93,ProfiPlus,63,0,5
35,130,40,3,17.92,821.5,1.3,1704.24,1116.11,1088.15,28,0.23,0.38,0.18,0,0.93,ProfiPlus,54,0,5
